event_id,customer_id,customer_name,city,failure_type,sub_reason,amount_inr,currency,failed_at,detected_at,contact_channel_pref,language_pref,prior_attempts,risk_score,phone_masked,do_not_disturb_hours,recoverability_score,urgency,failure_category,is_recoverable,action,channel_selected,reason_string,stopping_rule_triggered,recommended_delay_mins,script_template_key,tool_execution_status,tool_output_details,outcome_status,is_recovered,amount_recovered_inr,intervention_cost_inr,net_gain_inr,recovery_probability
evt_d9ed6,cust_164a,Ishaan Reddy,Chandigarh,failed_payment,insufficient_funds,13665.09,INR,2026-08-30T11:00:00Z,2026-08-31T10:00:00Z,sms,hinglish,1,0.35,+91-XXXXX-33040,22:00-08:00 IST,0.63,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_SMS,sms,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_SMS on preferred channel (sms). Recoverability=0.63.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": ""sms"", ""recipient_name"": ""Ishaan Reddy"", ""language"": ""hinglish"", ""message_body"": ""Hi Ishaan Reddy, aapka \u20b913,665.09 ka payment attempt clear nahi ho paya. Click here to retry via UPI or Card: https://rzp.io/l/rec_evt_d9"", ""payment_link"": ""https://rzp.io/l/rec_evt_d9"", ""estimated_cost_inr"": 0.15}",FAILED_TO_RECOVER,False,0.0,0.15,-0.15,0.211
evt_21b79,cust_1d50,Navya Iyer,Lucknow,subscription_lapse,card_expired,4420.57,INR,2026-08-31T07:00:00Z,2026-08-31T10:00:00Z,whatsapp,hindi,2,0.17,+91-XXXXX-27589,22:00-08:00 IST,0.47,HIGH,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_WHATSAPP,whatsapp,Recoverable RECOVERABLE_PAYMENT_METHOD (card_expired). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (whatsapp). Recoverability=0.47.,,120,nudge_card_expired,SENT,"{""status"": ""SENT"", ""channel"": ""whatsapp"", ""recipient_name"": ""Navya Iyer"", ""language"": ""hindi"", ""message_body"": ""\u0928\u092e\u0938\u094d\u0924\u0947 Navya Iyer, \u0915\u093e\u0930\u094d\u0921 \u090f\u0915\u094d\u0938\u092a\u093e\u092f\u0930 \u0939\u094b\u0928\u0947 \u0915\u0947 \u0915\u093e\u0930\u0923 \u0906\u092a\u0915\u093e \u092d\u0941\u0917\u0924\u093e\u0928 \u0905\u0938\u092b\u0932 \u0930\u0939\u093e\u0964 \u0938\u0947\u0935\u093e\u0913\u0902 \u0915\u094b \u091c\u093e\u0930\u0940 \u0930\u0916\u0928\u0947 \u0915\u0947 \u0932\u093f\u090f \u0915\u093e\u0930\u094d\u0921 \u0935\u093f\u0935\u0930\u0923 \u0905\u092a\u0921\u0947\u091f \u0915\u0930\u0947\u0902: https://rzp.io/l/rec_evt_21"", ""payment_link"": ""https://rzp.io/l/rec_evt_21"", ""estimated_cost_inr"": 0.5}",FAILED_TO_RECOVER,False,0.0,0.5,-0.5,0.238
evt_f2490,cust_242d,Suresh Shah,Hyderabad,failed_payment,insufficient_funds,5294.92,INR,2026-08-26T12:00:00Z,2026-08-31T10:00:00Z,sms,hindi,0,0.17,+91-XXXXX-90079,22:00-08:00 IST,0.82,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_SMS,sms,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_SMS on preferred channel (sms). Recoverability=0.82.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": ""sms"", ""recipient_name"": ""Suresh Shah"", ""language"": ""hindi"", ""message_body"": ""\u0928\u092e\u0938\u094d\u0924\u0947 Suresh Shah, \u0906\u092a\u0915\u093e \u20b95,294.92 \u0915\u093e \u092d\u0941\u0917\u0924\u093e\u0928 \u092a\u0942\u0930\u093e \u0928\u0939\u0940\u0902 \u0939\u094b \u0938\u0915\u093e\u0964 \u0915\u0943\u092a\u092f\u093e \u092f\u0942\u092a\u0940\u0906\u0908 \u092f\u093e \u0915\u093e\u0930\u094d\u0921 \u0938\u0947 \u092a\u0941\u0928\u0903 \u092a\u094d\u0930\u092f\u093e\u0938 \u0915\u0930\u0947\u0902: https://rzp.io/l/rec_evt_f2"", ""payment_link"": ""https://rzp.io/l/rec_evt_f2"", ""estimated_cost_inr"": 0.15}",RECOVERED_SUCCESS,True,5294.92,0.15,5294.77,0.29
evt_f3966,cust_1ddb,Riya Pillai,Chennai,failed_payment,insufficient_funds,6312.08,INR,2026-08-30T09:00:00Z,2026-08-31T10:00:00Z,whatsapp,hinglish,0,0.48,+91-XXXXX-53204,22:00-08:00 IST,0.75,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_WHATSAPP,whatsapp,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (whatsapp). Recoverability=0.75.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": ""whatsapp"", ""recipient_name"": ""Riya Pillai"", ""language"": ""hinglish"", ""message_body"": ""Hi Riya Pillai, aapka \u20b96,312.08 ka payment attempt clear nahi ho paya. Click here to retry via UPI or Card: https://rzp.io/l/rec_evt_f3"", ""payment_link"": ""https://rzp.io/l/rec_evt_f3"", ""estimated_cost_inr"": 0.5}",FAILED_TO_RECOVER,False,0.0,0.5,-0.5,0.438
evt_65b65,cust_4a3,Rahul Kapoor,Lucknow,failed_payment,insufficient_funds,1400.8,INR,2026-08-30T03:00:00Z,2026-08-31T10:00:00Z,sms,hinglish,1,0.37,+91-XXXXX-93717,22:00-08:00 IST,0.63,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_SMS,sms,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_SMS on preferred channel (sms). Recoverability=0.63.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": ""sms"", ""recipient_name"": ""Rahul Kapoor"", ""language"": ""hinglish"", ""message_body"": ""Hi Rahul Kapoor, aapka \u20b91,400.80 ka payment attempt clear nahi ho paya. Click here to retry via UPI or Card: https://rzp.io/l/rec_evt_65"", ""payment_link"": ""https://rzp.io/l/rec_evt_65"", ""estimated_cost_inr"": 0.15}",FAILED_TO_RECOVER,False,0.0,0.15,-0.15,0.211
evt_63f19,cust_1b6d,Diya Malhotra,Hyderabad,failed_payment,insufficient_funds,7433.64,INR,2026-08-26T13:00:00Z,2026-08-31T10:00:00Z,voice,hindi,0,0.24,+91-XXXXX-38627,22:00-08:00 IST,0.8,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,VOICE_CALL,voice,"Selected Voice Call due to high urgency (MEDIUM), transaction value (₹7,433.64), or explicit channel preference. Recoverability=0.8.",,30,voice_insufficient_funds,LIVE_CALL_SCHEDULED,"{""status"": ""LIVE_CALL_SCHEDULED"", ""provider"": ""ElevenLabs_Groq_Engine"", ""agent_id"": ""agent_rzp_recovery_v1"", ""call_config"": {""voice_id"": ""r1KmysJdVYZjJCm4mL3b"", ""language"": ""hindi"", ""agent_opening_line"": ""Namaste Diya Malhotra ji, main Razorpay Payment Support se Riya bol rahi hoon. Aapka Rs. 7,433.64 ka bhugtan poora nahi ho saka."", ""payment_link"": ""https://rzp.io/l/rec_evt_63"", ""objection_strategy"": ""Dynamic Groq LLM + ElevenLabs TTS voice resolution for insufficient_funds.""}, ""estimated_cost_inr"": 3.5}",RECOVERED_SUCCESS,True,7433.64,3.5,7430.14,0.676
evt_db733,cust_13be,Diya Gupta,Jaipur,subscription_lapse,card_expired,2781.94,INR,2026-08-27T13:00:00Z,2026-08-31T10:00:00Z,whatsapp,hindi,0,0.24,+91-XXXXX-53007,22:00-08:00 IST,0.75,HIGH,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_WHATSAPP,whatsapp,Recoverable RECOVERABLE_PAYMENT_METHOD (card_expired). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (whatsapp). Recoverability=0.75.,,120,nudge_card_expired,SENT,"{""status"": ""SENT"", ""channel"": ""whatsapp"", ""recipient_name"": ""Diya Gupta"", ""language"": ""hindi"", ""message_body"": ""\u0928\u092e\u0938\u094d\u0924\u0947 Diya Gupta, \u0915\u093e\u0930\u094d\u0921 \u090f\u0915\u094d\u0938\u092a\u093e\u092f\u0930 \u0939\u094b\u0928\u0947 \u0915\u0947 \u0915\u093e\u0930\u0923 \u0906\u092a\u0915\u093e \u092d\u0941\u0917\u0924\u093e\u0928 \u0905\u0938\u092b\u0932 \u0930\u0939\u093e\u0964 \u0938\u0947\u0935\u093e\u0913\u0902 \u0915\u094b \u091c\u093e\u0930\u0940 \u0930\u0916\u0928\u0947 \u0915\u0947 \u0932\u093f\u090f \u0915\u093e\u0930\u094d\u0921 \u0935\u093f\u0935\u0930\u0923 \u0905\u092a\u0921\u0947\u091f \u0915\u0930\u0947\u0902: https://rzp.io/l/rec_evt_db"", ""payment_link"": ""https://rzp.io/l/rec_evt_db"", ""estimated_cost_inr"": 0.5}",FAILED_TO_RECOVER,False,0.0,0.5,-0.5,0.438
evt_f3299,cust_2535,Suresh Desai,Chandigarh,failed_payment,insufficient_funds,10895.31,INR,2026-08-26T04:00:00Z,2026-08-31T10:00:00Z,whatsapp,hindi,1,0.21,+91-XXXXX-70604,22:00-08:00 IST,0.66,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_WHATSAPP,whatsapp,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (whatsapp). Recoverability=0.66.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": ""whatsapp"", ""recipient_name"": ""Suresh Desai"", ""language"": ""hindi"", ""message_body"": ""\u0928\u092e\u0938\u094d\u0924\u0947 Suresh Desai, \u0906\u092a\u0915\u093e \u20b910,895.31 \u0915\u093e \u092d\u0941\u0917\u0924\u093e\u0928 \u092a\u0942\u0930\u093e \u0928\u0939\u0940\u0902 \u0939\u094b \u0938\u0915\u093e\u0964 \u0915\u0943\u092a\u092f\u093e \u092f\u0942\u092a\u0940\u0906\u0908 \u092f\u093e \u0915\u093e\u0930\u094d\u0921 \u0938\u0947 \u092a\u0941\u0928\u0903 \u092a\u094d\u0930\u092f\u093e\u0938 \u0915\u0930\u0947\u0902: https://rzp.io/l/rec_evt_f3"", ""payment_link"": ""https://rzp.io/l/rec_evt_f3"", ""estimated_cost_inr"": 0.5}",FAILED_TO_RECOVER,False,0.0,0.5,-0.5,0.345
evt_c4a48,cust_17a1,Aarav Vera,Pune,failed_payment,insufficient_funds,11314.17,INR,2026-08-30T15:00:00Z,2026-08-31T10:00:00Z,whatsapp,hinglish,0,0.68,+91-XXXXX-14159,22:00-08:00 IST,0.71,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_WHATSAPP,whatsapp,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (whatsapp). Recoverability=0.71.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": ""whatsapp"", ""recipient_name"": ""Aarav Vera"", ""language"": ""hinglish"", ""message_body"": ""Hi Aarav Vera, aapka \u20b911,314.17 ka payment attempt clear nahi ho paya. Click here to retry via UPI or Card: https://rzp.io/l/rec_evt_c4"", ""payment_link"": ""https://rzp.io/l/rec_evt_c4"", ""estimated_cost_inr"": 0.5}",FAILED_TO_RECOVER,False,0.0,0.5,-0.5,0.423
evt_61e8c,cust_1e12,Kavita Patel,Chandigarh,abandoned_checkout,genuine_abandonment,13625.85,INR,2026-08-26T22:00:00Z,2026-08-31T10:00:00Z,whatsapp,english,0,0.72,+91-XXXXX-80687,22:00-08:00 IST,0.01,MEDIUM,IRRECOVERABLE_OR_REVOKED,False,NO_ACTION_STOP,none,"Execution halted by stopping rule: PERMANENT_DECLINE_OR_REVOKED_MANDATE. Recoverability=0.01, PriorAttempts=0, RiskScore=0.72.",PERMANENT_DECLINE_OR_REVOKED_MANDATE,0,none,SKIPPED_OR_STOPPED,"{""status"": ""SKIPPED_OR_STOPPED"", ""estimated_cost_inr"": 0.0}",UNRECOVERED_STOPPED,False,0.0,0.0,0.0,0.0
evt_3a759,cust_1a29,Ananya Iyer,Jaipur,subscription_lapse,card_expired,2785.09,INR,2026-08-29T00:00:00Z,2026-08-31T10:00:00Z,voice,hindi,3,0.21,+91-XXXXX-40102,22:00-08:00 IST,0.31,HIGH,RECOVERABLE_PAYMENT_METHOD,True,NO_ACTION_STOP,none,"Execution halted by stopping rule: MAX_ATTEMPTS_EXCEEDED (prior_attempts >= 3). Recoverability=0.31, PriorAttempts=3, RiskScore=0.21.",MAX_ATTEMPTS_EXCEEDED (prior_attempts >= 3),0,none,SKIPPED_OR_STOPPED,"{""status"": ""SKIPPED_OR_STOPPED"", ""estimated_cost_inr"": 0.0}",UNRECOVERED_STOPPED,False,0.0,0.0,0.0,0.0
evt_57c6f,cust_2162,Pooja Patel,Pune,failed_payment,insufficient_funds,14092.45,INR,2026-08-30T05:00:00Z,2026-08-31T10:00:00Z,whatsapp,hindi,1,0.38,+91-XXXXX-87849,22:00-08:00 IST,0.62,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_WHATSAPP,whatsapp,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (whatsapp). Recoverability=0.62.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": ""whatsapp"", ""recipient_name"": ""Pooja Patel"", ""language"": ""hindi"", ""message_body"": ""\u0928\u092e\u0938\u094d\u0924\u0947 Pooja Patel, \u0906\u092a\u0915\u093e \u20b914,092.45 \u0915\u093e \u092d\u0941\u0917\u0924\u093e\u0928 \u092a\u0942\u0930\u093e \u0928\u0939\u0940\u0902 \u0939\u094b \u0938\u0915\u093e\u0964 \u0915\u0943\u092a\u092f\u093e \u092f\u0942\u092a\u0940\u0906\u0908 \u092f\u093e \u0915\u093e\u0930\u094d\u0921 \u0938\u0947 \u092a\u0941\u0928\u0903 \u092a\u094d\u0930\u092f\u093e\u0938 \u0915\u0930\u0947\u0902: https://rzp.io/l/rec_evt_57"", ""payment_link"": ""https://rzp.io/l/rec_evt_57"", ""estimated_cost_inr"": 0.5}",FAILED_TO_RECOVER,False,0.0,0.5,-0.5,0.333
evt_21027,cust_207a,Diya Nair,Hyderabad,abandoned_checkout,genuine_abandonment,2796.26,INR,2026-08-26T17:00:00Z,2026-08-31T10:00:00Z,whatsapp,hinglish,2,0.55,+91-XXXXX-85511,22:00-08:00 IST,0.01,MEDIUM,IRRECOVERABLE_OR_REVOKED,False,NO_ACTION_STOP,none,"Execution halted by stopping rule: PERMANENT_DECLINE_OR_REVOKED_MANDATE. Recoverability=0.01, PriorAttempts=2, RiskScore=0.55.",PERMANENT_DECLINE_OR_REVOKED_MANDATE,0,none,SKIPPED_OR_STOPPED,"{""status"": ""SKIPPED_OR_STOPPED"", ""estimated_cost_inr"": 0.0}",UNRECOVERED_STOPPED,False,0.0,0.0,0.0,0.0
evt_6a0da,cust_186d,Saanvi Reddy,Delhi,failed_payment,bank_decline,16116.28,INR,2026-08-27T00:00:00Z,2026-08-31T10:00:00Z,whatsapp,hinglish,2,0.36,+91-XXXXX-74962,22:00-08:00 IST,0.38,MEDIUM,TRANSIENT_BANK_ERROR,True,NUDGE_WHATSAPP,whatsapp,Recoverable TRANSIENT_BANK_ERROR (bank_decline). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (whatsapp). Recoverability=0.38.,,120,nudge_bank_decline,SENT,"{""status"": ""SENT"", ""channel"": ""whatsapp"", ""recipient_name"": ""Saanvi Reddy"", ""language"": ""hinglish"", ""message_body"": ""Hi Saanvi Reddy, aapka \u20b916,116.28 ka payment attempt clear nahi ho paya. Click here to retry via UPI or Card: https://rzp.io/l/rec_evt_6a"", ""payment_link"": ""https://rzp.io/l/rec_evt_6a"", ""estimated_cost_inr"": 0.5}",FAILED_TO_RECOVER,False,0.0,0.5,-0.5,0.216
evt_246a9,cust_19f2,Arjun Pillai,Chennai,overdue_invoice,cash_flow_delay,112836.29,INR,2026-08-29T19:00:00Z,2026-08-31T10:00:00Z,whatsapp,hinglish,0,0.13,+91-XXXXX-70689,22:00-08:00 IST,0.57,CRITICAL,B2B_INVOICE_PENDING,True,VOICE_CALL,voice,"Selected Voice Call due to high urgency (CRITICAL), transaction value (₹112,836.29), or explicit channel preference. Recoverability=0.57.",,5,voice_cash_flow_delay,LIVE_CALL_SCHEDULED,"{""status"": ""LIVE_CALL_SCHEDULED"", ""provider"": ""ElevenLabs_Groq_Engine"", ""agent_id"": ""agent_rzp_recovery_v1"", ""call_config"": {""voice_id"": ""r1KmysJdVYZjJCm4mL3b"", ""language"": ""hinglish"", ""agent_opening_line"": ""Namaste Arjun Pillai ji, main Razorpay Payment Support se Riya bol rahi hoon. Aapka Rs. 112,836.29 ka payment attempt clear nahi ho paya. Kya main aapki help kar sakti hoon?"", ""payment_link"": ""https://rzp.io/l/rec_evt_24"", ""objection_strategy"": ""Dynamic Groq LLM + ElevenLabs TTS voice resolution for cash_flow_delay.""}, ""estimated_cost_inr"": 3.5}",FAILED_TO_RECOVER,False,0.0,3.5,-3.5,0.556
evt_272a7,cust_1e51,Riya Rao,Jaipur,failed_payment,insufficient_funds,6132.08,INR,2026-08-28T16:00:00Z,2026-08-31T10:00:00Z,whatsapp,hindi,2,0.35,+91-XXXXX-45187,22:00-08:00 IST,0.48,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_WHATSAPP,whatsapp,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (whatsapp). Recoverability=0.48.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": ""whatsapp"", ""recipient_name"": ""Riya Rao"", ""language"": ""hindi"", ""message_body"": ""\u0928\u092e\u0938\u094d\u0924\u0947 Riya Rao, \u0906\u092a\u0915\u093e \u20b96,132.08 \u0915\u093e \u092d\u0941\u0917\u0924\u093e\u0928 \u092a\u0942\u0930\u093e \u0928\u0939\u0940\u0902 \u0939\u094b \u0938\u0915\u093e\u0964 \u0915\u0943\u092a\u092f\u093e \u092f\u0942\u092a\u0940\u0906\u0908 \u092f\u093e \u0915\u093e\u0930\u094d\u0921 \u0938\u0947 \u092a\u0941\u0928\u0903 \u092a\u094d\u0930\u092f\u093e\u0938 \u0915\u0930\u0947\u0902: https://rzp.io/l/rec_evt_27"", ""payment_link"": ""https://rzp.io/l/rec_evt_27"", ""estimated_cost_inr"": 0.5}",RECOVERED_SUCCESS,True,6132.08,0.5,6131.58,0.24
evt_78f81,cust_66f,Rohan Mehta,Indore,overdue_invoice,forgotten,104003.07,INR,2026-08-29T02:00:00Z,2026-08-31T10:00:00Z,sms,english,0,0.93,+91-XXXXX-25376,22:00-08:00 IST,0.51,CRITICAL,B2B_INVOICE_PENDING,True,ESCALATE_HUMAN,internal_flag,"Execution halted by stopping rule: HIGH_FRAUD_RISK_THRESHOLD (risk_score >= 0.80). Recoverability=0.51, PriorAttempts=0, RiskScore=0.93.",HIGH_FRAUD_RISK_THRESHOLD (risk_score >= 0.80),0,none,SKIPPED_OR_STOPPED,"{""status"": ""SKIPPED_OR_STOPPED"", ""estimated_cost_inr"": 0.0}",FAILED_TO_RECOVER,False,0.0,25.0,-25.0,0.404
evt_d79d7,cust_228e,Saanvi Verma,Lucknow,failed_payment,insufficient_funds,6251.16,INR,2026-08-28T20:00:00Z,2026-08-31T10:00:00Z,sms,hindi,0,0.24,+91-XXXXX-75179,22:00-08:00 IST,0.8,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_SMS,sms,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_SMS on preferred channel (sms). Recoverability=0.8.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": ""sms"", ""recipient_name"": ""Saanvi Verma"", ""language"": ""hindi"", ""message_body"": ""\u0928\u092e\u0938\u094d\u0924\u0947 Saanvi Verma, \u0906\u092a\u0915\u093e \u20b96,251.16 \u0915\u093e \u092d\u0941\u0917\u0924\u093e\u0928 \u092a\u0942\u0930\u093e \u0928\u0939\u0940\u0902 \u0939\u094b \u0938\u0915\u093e\u0964 \u0915\u0943\u092a\u092f\u093e \u092f\u0942\u092a\u0940\u0906\u0908 \u092f\u093e \u0915\u093e\u0930\u094d\u0921 \u0938\u0947 \u092a\u0941\u0928\u0903 \u092a\u094d\u0930\u092f\u093e\u0938 \u0915\u0930\u0947\u0902: https://rzp.io/l/rec_evt_d7"", ""payment_link"": ""https://rzp.io/l/rec_evt_d7"", ""estimated_cost_inr"": 0.15}",FAILED_TO_RECOVER,False,0.0,0.15,-0.15,0.286
evt_8fb60,cust_a37,Navya Agarwal,Hyderabad,subscription_lapse,card_expired,1770.05,INR,2026-08-30T22:00:00Z,2026-08-31T10:00:00Z,sms,hinglish,0,0.14,+91-XXXXX-29976,22:00-08:00 IST,0.77,HIGH,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_SMS,sms,Recoverable RECOVERABLE_PAYMENT_METHOD (card_expired). Dispatching low-cost interactive NUDGE_SMS on preferred channel (sms). Recoverability=0.77.,,120,nudge_card_expired,SENT,"{""status"": ""SENT"", ""channel"": ""sms"", ""recipient_name"": ""Navya Agarwal"", ""language"": ""hinglish"", ""message_body"": ""Hi Navya Agarwal, aapka subscription payment expiry ki wajah se pause ho gaya hai. Simply update your card details here to keep services active: https://rzp.io/l/rec_evt_8f"", ""payment_link"": ""https://rzp.io/l/rec_evt_8f"", ""estimated_cost_inr"": 0.15}",FAILED_TO_RECOVER,False,0.0,0.15,-0.15,0.279
evt_4aa39,cust_1904,Saanvi Vera,Indore,failed_payment,insufficient_funds,7739.87,INR,2026-08-27T19:00:00Z,2026-08-31T10:00:00Z,whatsapp,english,3,0.55,+91-XXXXX-32185,22:00-08:00 IST,0.29,MEDIUM,RECOVERABLE_PAYMENT_METHOD,False,NO_ACTION_STOP,none,"Execution halted by stopping rule: MAX_ATTEMPTS_EXCEEDED (prior_attempts >= 3). Recoverability=0.29, PriorAttempts=3, RiskScore=0.55.",MAX_ATTEMPTS_EXCEEDED (prior_attempts >= 3),0,none,SKIPPED_OR_STOPPED,"{""status"": ""SKIPPED_OR_STOPPED"", ""estimated_cost_inr"": 0.0}",UNRECOVERED_STOPPED,False,0.0,0.0,0.0,0.0
evt_51bbc6,,Arjun Mehta,,,authentication_failed,12500.0,,,,,,0,,,,0.99,MEDIUM,GENERAL_FAILURE,True,NUDGE_WHATSAPP,,Recoverable GENERAL_FAILURE (authentication_failed). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (). Recoverability=0.99.,,120,nudge_authentication_failed,SENT,"{""status"": ""SENT"", ""channel"": """", ""recipient_name"": ""Arjun Mehta"", ""language"": """", ""message_body"": ""Hi Arjun Mehta, aapka \u20b912,500.00 ka payment attempt clear nahi ho paya. Click here to retry via UPI or Card: https://rzp.io/l/rec_evt_51"", ""payment_link"": ""https://rzp.io/l/rec_evt_51"", ""estimated_cost_inr"": 0.2}",RECOVERED_SUCCESS,True,12500.0,0.5,12499.5,0.521
evt_a481d5,,Priya Das,,,insufficient_funds,3500.0,,,,,,0,,,,0.99,MEDIUM,RECOVERABLE_PAYMENT_METHOD,True,NUDGE_WHATSAPP,,Recoverable RECOVERABLE_PAYMENT_METHOD (insufficient_funds). Dispatching low-cost interactive NUDGE_WHATSAPP on preferred channel (). Recoverability=0.99.,,120,nudge_insufficient_funds,SENT,"{""status"": ""SENT"", ""channel"": """", ""recipient_name"": ""Priya Das"", ""language"": """", ""message_body"": ""Hi Priya Das, aapka \u20b93,500.00 ka payment attempt clear nahi ho paya. Click here to retry via UPI or Card: https://rzp.io/l/rec_evt_a4"", ""payment_link"": ""https://rzp.io/l/rec_evt_a4"", ""estimated_cost_inr"": 0.2}",RECOVERED_SUCCESS,True,3500.0,0.5,3499.5,0.521
evt_00cd65,cust_2aa5,Arjun Mehta,Bangalore,abandoned_checkout,wrong_cvv_otp_fail,12500.0,INR,2026-09-05T04:40:59Z,2026-09-05T04:40:59Z,voice,hinglish,0,0.12,+91-XXXXX-77280,22:00-08:00 IST,0.73,HIGH,CHECKOUT_ABANDONED,True,VOICE_CALL,voice,"Selected Voice Call due to high urgency (HIGH), transaction value (₹12,500.00), or explicit channel preference. Recoverability=0.73.",,30,voice_wrong_cvv_otp_fail,LIVE_CALL_SCHEDULED,"{""status"": ""LIVE_CALL_SCHEDULED"", ""provider"": ""ElevenLabs_Groq_Engine"", ""agent_id"": ""agent_rzp_recovery_v1"", ""call_config"": {""voice_id"": ""r1KmysJdVYZjJCm4mL3b"", ""language"": ""hinglish"", ""agent_opening_line"": ""Namaste Arjun Mehta ji, main Razorpay Payment Support se Riya bol rahi hoon. Aapka Rs. 12,500.00 ka payment attempt clear nahi ho paya. Kya main aapki help kar sakti hoon?"", ""payment_link"": ""https://rzp.io/l/rec_evt_00"", ""objection_strategy"": ""Dynamic Groq LLM + ElevenLabs TTS voice resolution for wrong_cvv_otp_fail.""}, ""estimated_cost_inr"": 3.5}",FAILED_TO_RECOVER,False,0.0,3.5,-3.5,0.64
evt_f78ead,cust_8e9b,Arjun Mehta,Bangalore,abandoned_checkout,wrong_cvv_otp_fail,12500.0,INR,2026-09-05T04:42:06Z,2026-09-05T04:42:06Z,voice,hinglish,0,0.12,+91-XXXXX-16668,22:00-08:00 IST,0.73,HIGH,CHECKOUT_ABANDONED,True,VOICE_CALL,voice,"Selected Voice Call due to high urgency (HIGH), transaction value (₹12,500.00), or explicit channel preference. Recoverability=0.73.",,30,voice_wrong_cvv_otp_fail,LIVE_CALL_SCHEDULED,"{""status"": ""LIVE_CALL_SCHEDULED"", ""provider"": ""ElevenLabs_Groq_Engine"", ""agent_id"": ""agent_rzp_recovery_v1"", ""call_config"": {""voice_id"": ""r1KmysJdVYZjJCm4mL3b"", ""language"": ""hinglish"", ""agent_opening_line"": ""Namaste Arjun Mehta ji, main Razorpay Payment Support se Riya bol rahi hoon. Aapka Rs. 12,500.00 ka payment attempt clear nahi ho paya. Kya main aapki help kar sakti hoon?"", ""payment_link"": ""https://rzp.io/l/rec_evt_f7"", ""objection_strategy"": ""Dynamic Groq LLM + ElevenLabs TTS voice resolution for wrong_cvv_otp_fail.""}, ""estimated_cost_inr"": 3.5}",RECOVERED_SUCCESS,True,12500.0,3.5,12496.5,0.64
